"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.493072496E1,2.182660792E0,-6.138877108E0,-1.831993621E0,6.768014547E0
3.494067896E1,1.145363566E0,-1.008578627E0,-3.209907385E0,3.554236059E0
3.495063296E1,4.610897551E-1,1.909978960E0,-3.201417228E0,3.756287483E0
3.496058696E1,-1.325553702E0,3.108911937E0,-1.556689020E0,3.720981962E0
3.497054096E1,-2.960254666E0,3.460460576E0,1.658878469E-1,4.556908366E0
3.498049596E1,-4.165561986E0,5.395755640E0,1.392618488E0,6.957404102E0
3.499044996E1,-4.697754504E0,7.617681801E0,1.385000736E0,9.056279614E0
3.500040396E1,-3.606195409E0,9.186216111E0,-4.272665727E-1,9.877943535E0
3.501035796E1,-1.215553761E0,9.461320590E0,-2.298238757E0,9.812036468E0
3.502031196E1,5.912767691E-1,8.564640130E0,-4.158250920E0,9.539062820E0
3.503026596E1,1.067988969E0,7.500776664E0,-5.918335336E0,9.613997304E0
3.504021996E1,8.968012787E-1,6.326979697E0,-6.674531178E0,9.240362064E0
3.505017396E1,1.253042234E-1,5.743074403E0,-5.904938196E0,8.238136916E0
3.506012896E1,-6.391297607E-1,5.951043491E0,-4.191836157E0,7.307181115E0
3.507008296E1,-1.400407856E0,7.047920921E0,-2.063744359E0,7.476187013E0
3.508003696E1,-2.173999311E0,8.602488572E0,5.936653932E-1,8.892779163E0
3.508999096E1,-2.506925883E0,9.654084579E0,3.861862575E0,1.069579399E1
3.509994496E1,-2.595189896E0,1.021848181E1,6.003291872E0,1.213226666E1
3.510989896E1,-2.210636649E0,1.054947631E1,4.871363307E0,1.182829427E1
3.511985296E1,-1.255156880E0,1.052703002E1,3.215099713E0,1.107838644E1
3.512980696E1,-5.757909666E-1,1.047828880E1,2.282197359E0,1.073938994E1
3.513976096E1,-1.515437133E-1,1.046310943E1,1.171017055E0,1.052952541E1
3.514971596E1,1.328070782E-1,1.040723928E1,3.346034074E-1,1.041346372E1
3.515966996E1,3.048706082E-1,1.021455950E1,1.712357104E-1,1.022054272E1
3.516962396E1,3.695654812E-1,1.015055821E1,2.072802866E-1,1.015939840E1
3.517957796E1,3.847735775E-1,1.020153190E1,4.497583263E-1,1.021868809E1
3.518953196E1,3.961017173E-2,1.013833870E1,5.748723690E-1,1.015470132E1
3.519948596E1,-4.991990197E-1,9.895685098E0,4.089049999E-1,9.916702402E0
3.520943996E1,-9.793245681E-1,9.648634974E0,1.864209294E-1,9.699999291E0
3.521939396E1,-1.231494222E0,9.413580998E0,5.528425455E-2,9.493952895E0
3.522934796E1,-1.147320556E0,9.122216581E0,-7.102130458E-2,9.194358261E0
3.523930296E1,-7.312459190E-1,8.882586574E0,1.718028903E-2,8.912651682E0
3.524925696E1,1.091544331E-1,8.514704908E0,3.103000402E-2,8.515461069E0
3.525921096E1,1.267286637E0,7.738008143E0,-2.055423479E-1,7.843789461E0
3.526916496E1,2.546053404E0,7.013984851E0,-1.692088169E0,7.651243938E0
3.527911896E1,3.835215059E0,5.381510653E0,-6.677963494E0,9.394930968E0
3.528907296E1,1.395272539E0,1.139099590E0,-3.998750571E0,4.385697147E0
3.529902696E1,1.476957265E0,-2.247763837E0,1.276239016E0,2.977017141E0
3.530898096E1,2.253781791E0,-7.262089813E0,8.351563498E-1,7.649507627E0
3.531893496E1,6.616938005E-1,-1.318228456E1,8.015525769E0,1.544212156E1
3.532888996E1,-1.199007091E0,-2.349373359E1,-3.051656587E0,2.372141952E1
3.533884396E1,-1.040977347E1,-3.187593709E1,-3.364484086E0,3.370101633E1
3.534879796E1,-1.604503106E1,-3.399031599E1,-1.323502996E1,3.984909812E1
3.535875196E1,-1.765212308E1,-3.137294556E1,-2.180829005E1,4.208872388E1
3.536870596E1,-9.309257315E0,-1.907976639E1,-1.915733497E0,2.131595159E1
3.537865996E1,1.163663859E1,-7.434127761E0,2.051519936E1,2.472955758E1
3.538861396E1,1.805187967E1,-4.000581919E0,8.861925437E0,2.050387129E1
3.539856796E1,1.663090336E1,-3.504220553E0,-6.844430215E0,1.832246526E1
3.540852296E1,9.637207761E0,-2.142869466E0,-2.972747827E0,1.031042640E1
3.541847696E1,2.535150101E0,-2.706203671E0,6.716983134E0,7.672573672E0
3.542843096E1,2.248003719E0,-4.063669868E0,9.689200033E0,1.074465126E1
3.543838496E1,4.221683854E0,-4.797656815E0,6.875709311E0,9.386985885E0
3.544833896E1,2.945431097E0,-7.392518390E0,2.458209514E0,8.328726584E0
3.545829296E1,-2.354667457E0,-8.888281177E0,1.299929595E0,9.286324250E0
3.546824696E1,-7.270194638E0,-6.637926439E0,7.523879890E-1,9.873392790E0
3.547820096E1,-9.361400446E0,-4.678374200E0,-4.817206688E-1,1.047640484E1
3.548815496E1,-6.688955675E0,-2.349772607E0,-2.517827140E0,7.523497380E0
3.549810996E1,-1.031151072E0,1.172400067E0,-2.825405009E0,3.228112129E0
3.550806396E1,2.025097187E0,4.112808698E0,-2.436342974E0,5.191529745E0
3.551801871E1,3.040656220E0,6.064784115E0,-2.598819555E0,7.265057446E0
3.552797271E1,3.141408716E0,7.326445438E0,-2.288955863E0,8.293646388E0
3.553792671E1,2.007689734E0,7.981456967E0,-2.208407983E0,8.521240473E0
3.554788071E1,7.050016417E-1,8.129738848E0,-2.376343524E0,8.499216999E0
3.555783471E1,-2.813042095E-1,7.966854131E0,-2.019695091E0,8.223689261E0
3.556778871E1,-1.260768453E0,7.398300117E0,-1.057777830E0,7.579134228E0
3.557774271E1,-2.296830893E0,6.490915743E0,2.998555975E-1,6.891830868E0
3.558769771E1,-3.031783070E0,5.795388857E0,1.035462370E0,6.621965184E0
3.559765171E1,-3.116306911E0,5.784017776E0,2.679776741E-1,6.575564039E0
3.560760571E1,-3.032146474E0,5.992328342E0,-9.968510123E-1,6.789375755E0
3.561755971E1,-2.461599437E0,5.655546847E0,-1.925295302E0,6.461535725E0
