"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.674073792E0,-2.981794054E0,-1.112277242E0,3.608843029E-1,3.202888372E0
8.684101792E0,-3.103893857E0,-8.973160529E-1,1.146182907E-1,3.233028074E0
8.694129792E0,-3.013941461E0,-8.437271985E-1,-1.523573899E-1,3.133517431E0
8.704157792E0,-2.757484921E0,-8.286048371E-1,-3.434946835E-1,2.899706479E0
8.714185792E0,-2.465428194E0,-7.728086588E-1,-4.585829441E-1,2.624093695E0
8.724213792E0,-2.184846627E0,-6.905731255E-1,-5.272565916E-1,2.351264668E0
8.734241792E0,-2.000667520E0,-6.120245540E-1,-5.207085872E-1,2.156010671E0
8.744269792E0,-1.949931230E0,-5.974176246E-1,-4.538676032E-1,2.089290650E0
8.754297792E0,-1.924536188E0,-6.083229741E-1,-3.708231077E-1,2.052171083E0
8.764326792E0,-1.859964216E0,-5.916309276E-1,-2.457442944E-1,1.967202149E0
8.774354792E0,-1.745934740E0,-5.293650976E-1,-1.153398371E-1,1.828064222E0
8.784382792E0,-1.461502197E0,-3.872257170E-1,6.903193563E-2,1.513505149E0
8.794410792E0,-1.140748504E0,-1.977981493E-1,3.990511259E-1,1.224611391E0
8.804438792E0,-8.753357846E-1,-4.851697952E-2,7.925804338E-1,1.181841942E0
8.814466792E0,-6.639413971E-1,-2.201856762E-2,1.172999407E0,1.348046959E0
8.824494792E0,-4.461080557E-1,-5.425631404E-3,1.437095334E0,1.504754077E0
8.834522792E0,-1.634764552E-1,1.281104484E-1,1.558888451E0,1.572663359E0
8.844550792E0,5.570642352E-2,3.830066586E-1,1.473562956E0,1.523543597E0
8.854578792E0,7.443973303E-2,5.260713610E-1,1.174517490E0,1.289101891E0
8.864607792E0,8.752112389E-3,4.536930639E-1,5.815729858E-1,7.376592258E-1
8.874635792E0,-5.243490636E-2,3.163931313E-1,-1.147048295E-1,3.406042144E-1
8.884663792E0,8.802866220E-2,2.463996211E-1,-8.026893926E-1,8.442583015E-1
8.894691792E0,2.645379764E-1,2.786633876E-1,-1.458081429E0,1.507857778E0
