"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.032291346E1,1.855408504E0,9.276853216E0,6.334917877E0,1.138568095E1
2.033293846E1,1.767936350E0,9.308498932E0,5.689156643E0,1.105170822E1
2.034296346E1,1.144141132E0,9.293575668E0,5.285810444E0,1.075264617E1
2.035298846E1,7.389548150E-1,9.382029423E0,4.617243607E0,1.048272240E1
2.036301246E1,2.697790550E-1,9.564637967E0,4.352907360E0,1.051203513E1
2.037303746E1,-2.297713823E-1,9.788589835E0,4.416840816E0,1.074140441E1
2.038306246E1,-3.327777605E-1,1.000894333E1,4.038027780E0,1.079793295E1
2.039308746E1,-3.800480405E-1,1.022202522E1,3.852084568E0,1.093036100E1
2.040311246E1,-6.167021804E-1,1.017299047E1,4.014425787E0,1.095379711E1
2.041313746E1,-7.047688495E-1,9.909833021E0,3.583603815E0,1.056142537E1
2.042316246E1,-9.955322459E-1,9.456542830E0,3.129910751E0,1.001067570E1
2.043318646E1,-1.340033016E0,8.793681414E0,2.943355920E0,9.369517883E0
2.044321146E1,-1.711229761E0,7.725185199E0,-1.126311144E-1,7.913247085E0
2.045323646E1,-2.222886858E0,-2.296056576E0,-4.416372512E1,4.427920187E1
2.046326146E1,-1.381132071E0,-3.767000155E1,-1.289275126E2,1.343251281E2
2.047328646E1,-1.879839925E0,-3.768148314E1,-1.290255494E2,1.344284953E2
2.048331146E1,-2.240842634E0,-3.770249102E1,-1.291093470E2,1.345203430E2
2.049333546E1,-2.367182838E0,-3.774141710E1,-1.290712699E2,1.344968804E2
2.050336046E1,-2.390549920E0,-3.779942850E1,-1.289460179E2,1.343934040E2
2.051338546E1,4.258281577E-1,-3.434110683E0,1.313403451E1,1.358224239E1
2.052341046E1,-1.369523156E-1,1.191525140E0,1.104674809E1,1.111166646E1
2.053343546E1,4.586184660E-1,1.057428020E0,8.427035265E0,8.505492829E0
2.054346046E1,-1.789212906E0,-7.174787375E0,6.687413179E0,9.969972504E0
2.055348446E1,-4.309149137E0,-1.603508963E1,3.369731085E0,1.694248958E1
2.056350946E1,-4.214280109E0,-1.583731691E1,2.920857588E0,1.664668654E1
