"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.307457090E0,-2.499354362E0,3.956719637E-1,-1.046161938E1,1.076330844E1
1.315483063E0,-2.214068413E0,3.287342191E-2,-9.230569839E0,9.492449587E0
1.323509036E0,-2.018560410E0,-4.320471287E-1,-8.034858704E0,8.295794431E0
1.331535009E0,-2.081730843E0,-9.478223324E-1,-6.683711052E0,7.064273770E0
1.339560982E0,-2.220548391E0,-1.352811098E0,-5.697506905E0,6.262788353E0
1.347556439E0,-2.338340044E0,-1.651124835E0,-5.488936424E0,6.190514555E0
1.355582412E0,-2.629759073E0,-1.821842909E0,-6.020755768E0,6.817935493E0
1.363608385E0,-2.724035740E0,-1.940969586E0,-6.982921600E0,7.742669289E0
1.371634358E0,-2.614090919E0,-1.953877211E0,-8.000141144E0,8.640217926E0
1.379660331E0,-2.352300882E0,-1.886402965E0,-8.993522644E0,9.485530303E0
1.387686304E0,-2.201049805E0,-1.830041528E0,-9.643527985E0,1.005938886E1
1.395712277E0,-2.210285664E0,-1.800511003E0,-1.032650661E1,1.071279335E1
1.403738250E0,-2.282210350E0,-1.866374731E0,-1.081794167E1,1.121247968E1
1.411764223E0,-2.226022720E0,-1.941199660E0,-1.091062737E1,1.130332795E1
1.419790196E0,-2.160221338E0,-1.700246334E0,-1.072400093E1,1.107075380E1
1.427816169E0,-2.191923857E0,-1.371807098E0,-1.062913799E1,1.093914802E1
1.435842142E0,-2.383135080E0,-9.452500939E-1,-1.072207260E1,1.102432181E1
1.443868115E0,-2.995007992E0,-7.349653244E-1,-1.011679935E1,1.057638294E1
1.451894088E0,-3.596731901E0,-3.978793919E-1,-9.326367378E0,1.000379512E1
1.459920062E0,-3.667852879E0,-4.403394461E-2,-8.505578041E0,9.262825786E0
1.467915518E0,-3.586372375E0,3.423805833E-1,-7.463440418E0,8.287474534E0
1.475941491E0,-3.084304333E0,7.426532507E-1,-6.240357876E0,7.000466662E0
1.483967464E0,-1.918794155E0,1.262422442E0,-5.070193768E0,5.566178786E0
1.491993437E0,-1.054475784E0,1.727340460E0,-3.950471878E0,4.438676864E0
1.500019410E0,-1.187366247E0,2.236790180E0,-2.728055954E0,3.722278631E0
1.508045383E0,-2.080010653E0,2.483451366E0,-1.102831841E0,3.422018859E0
1.516071356E0,-3.284822702E0,2.794118404E0,2.137281418E0,4.813016695E0
1.524097329E0,-4.948044777E0,3.165364742E0,6.478106499E0,8.744629488E0
1.532123302E0,-6.619486809E0,3.697045803E0,1.126592922E1,1.357965075E1
1.540149275E0,-7.359260559E0,4.183811188E0,1.571019554E1,1.784581845E1
1.548175248E0,-6.976789474E0,4.775494099E0,1.889294624E1,2.069841426E1
1.556201222E0,-5.800628185E0,5.503044128E0,1.993339157E1,2.147721773E1
1.564227195E0,-4.287642002E0,6.674967289E0,1.995646858E1,2.147556054E1
1.572253168E0,-2.854270458E0,7.910067081E0,1.957551575E1,2.130532417E1
1.580279141E0,-2.545610428E0,8.749290466E0,1.884512329E1,2.093248404E1
1.588274596E0,-3.905058861E0,9.121934891E0,1.812312698E1,2.066172579E1
1.596300569E0,-6.599882603E0,8.530455589E0,1.847068405E1,2.138909283E1
1.604326542E0,-9.625210762E0,7.856343746E0,1.967628098E1,2.327064357E1
1.612352515E0,-1.260684586E1,7.696325302E0,2.125229454E1,2.588099706E1
1.620378488E0,-1.353763199E1,7.591961384E0,2.209909630E1,2.700509979E1
1.628404461E0,-1.209288692E1,7.416560650E0,2.159762764E1,2.583990723E1
1.636430434E0,-9.508543015E0,7.630588055E0,1.956234360E1,2.305045664E1
1.644456407E0,-6.938611031E0,7.993302345E0,1.654774284E1,1.964344671E1
1.652482380E0,-5.282055855E0,8.078589439E0,1.385882950E1,1.688877960E1
1.660508354E0,-4.076501846E0,7.927065849E0,1.081014347E1,1.401126126E1
1.668534327E0,-3.499874592E0,7.538476944E0,7.913253784E0,1.147594625E1
1.676560300E0,-3.293281555E0,6.968762398E0,5.152010918E0,9.271060848E0
1.684586274E0,-3.257894516E0,5.969633102E0,2.418793678E0,7.218099398E0
1.692612247E0,-2.866960526E0,4.786145210E0,-2.631950378E-1,5.585330810E0
1.700638220E0,-2.341752291E0,3.720346928E0,-2.364100456E0,4.991368151E0
1.708664193E0,-1.979419351E0,2.555809021E0,-4.125391006E0,5.241098327E0
1.716690166E0,-2.147867680E0,1.294841528E0,-5.473118782E0,6.020380333E0
1.724716139E0,-2.565301418E0,-1.919913292E-1,-6.529443741E0,7.017924736E0
1.732742112E0,-3.032802820E0,-1.624676466E0,-7.266594887E0,8.039954466E0
1.740737567E0,-3.950955868E0,-3.165507317E0,-7.747967720E0,9.255349406E0
1.748763540E0,-4.725472927E0,-4.285148144E0,-7.933249474E0,1.017983478E1
1.756789514E0,-5.334481716E0,-4.698901653E0,-7.578907490E0,1.039116022E1
1.764815487E0,-5.938611507E0,-6.240050316E0,-7.903702736E0,1.169075924E1
1.772841460E0,-3.980759144E0,-6.053985596E0,-9.379965782E0,1.185246569E1
1.780867433E0,-1.009330630E0,-5.016206741E0,-9.660908699E0,1.093225664E1
1.788893406E0,3.808915138E0,-5.306167603E0,-1.106066227E1,1.284529093E1
1.796919379E0,6.875661850E0,-4.772574425E0,-1.154184341E1,1.425715055E1
1.804945352E0,7.117142677E0,-4.313724041E0,-1.094668388E1,1.375106625E1
1.812971325E0,6.614639759E0,-4.552973270E0,-1.016523743E1,1.295434586E1
1.820997298E0,7.233705521E0,-5.365189552E0,-9.614001274E0,1.317348758E1
1.829023271E0,7.717856884E0,-6.597752571E0,-8.981035233E0,1.355561314E1
1.837049244E0,8.827993393E0,-7.657104492E0,-8.846280098E0,1.465678642E1
1.845044700E0,1.016644096E1,-8.406732559E0,-9.334562302E0,1.616056087E1
1.853070674E0,1.026275635E1,-8.825846672E0,-9.443922997E0,1.650476958E1
1.861096647E0,1.017222977E1,-1.055767918E1,-9.000742912E0,1.720326193E1
1.869122620E0,8.084437370E0,-9.417187691E0,-8.702154160E0,1.515813440E1
1.877148593E0,6.292007923E0,-7.863976479E0,-8.889860153E0,1.343358118E1
1.885174566E0,4.645630360E0,-6.465048790E0,-1.087602806E1,1.347837986E1
1.893200539E0,3.755006075E0,-7.005258560E0,-1.172214317E1,1.416271015E1
1.901226512E0,3.744145870E0,-8.884294510E0,-1.114448929E1,1.473597498E1
1.909252485E0,3.902043581E0,-9.597953796E0,-1.006687546E1,1.444605976E1
1.917278458E0,4.884696960E0,-9.999006271E0,-8.662321091E0,1.410234723E1
1.925273914E0,6.060693264E0,-1.020927238E1,-6.920954704E0,1.374266566E1
1.933299887E0,6.685207844E0,-1.019573784E1,-5.420159340E0,1.334253354E1
1.941325860E0,6.902782917E0,-1.039542866E1,-4.541896343E0,1.327938897E1
1.949351833E0,7.169821739E0,-1.070258808E1,-4.771626472E0,1.373754544E1
1.957377807E0,7.654274940E0,-1.081927395E1,-5.361937523E0,1.429667750E1
1.965403780E0,7.778928757E0,-1.132694244E1,-6.132378578E0,1.504717331E1
1.973429753E0,7.642778397E0,-1.253882408E1,-6.751728058E0,1.616230190E1
1.981455726E0,9.011362076E0,-1.484701920E1,-6.985669136E0,1.871999462E1
1.989481699E0,7.146833420E0,-1.405666828E1,-6.099931240E0,1.690787722E1
1.997507672E0,7.270065308E0,-1.443265533E1,-5.376782894E0,1.703130012E1
2.005533645E0,7.947958946E0,-1.571924591E1,-4.057472706E0,1.807561419E1
2.013529100E0,6.842120171E0,-1.650331879E1,-2.756006718E0,1.807677273E1
2.021555073E0,4.550297737E0,-1.623678017E1,-1.848515391E0,1.696335017E1
2.029581046E0,3.045886517E0,-1.581918812E1,-1.092321157E0,1.614674280E1
2.037607019E0,-2.038707733E0,-1.530413723E1,1.354454041E0,1.549862869E1
2.045632992E0,-1.427843094E0,-1.542588234E1,1.024811268E0,1.552568259E1
2.053658966E0,-3.836660385E0,-1.465261841E1,-1.151444912E0,1.519029343E1
2.061684939E0,-8.102615356E0,-1.393444920E1,-2.983539581E0,1.639276543E1
2.069710912E0,-1.370650768E1,-1.319307709E1,-3.755634069E0,1.939150389E1
2.077736885E0,-1.985553741E1,-1.203485012E1,-3.079381704E0,2.342141275E1
2.085762858E0,-2.760666656E1,-1.062722969E1,-1.450188756E0,2.961704065E1
2.093788831E0,-3.387424088E1,-8.851054192E0,-5.296534300E-1,3.501550925E1
2.101814804E0,-3.935548401E1,-5.486044407E0,-3.514332771E-1,3.973756799E1
2.109840777E0,-4.165956116E1,3.968979120E-1,-9.874000549E-1,4.167315110E1
2.117866750E0,-4.181430054E1,5.862597466E0,-3.702290773E0,4.238528914E1
2.125892723E0,-3.981515503E1,7.917973518E0,-8.254400253E0,4.142554765E1
2.133918696E0,-3.931662750E1,1.140196323E1,-1.321874142E1,4.301786941E1
2.141944670E0,-3.948160553E1,1.806971359E1,-1.507728767E1,4.596342381E1
2.149970643E0,-3.636879349E1,2.089940834E1,-1.742932320E1,4.542307471E1
2.157996616E0,-3.370148468E1,2.026383018E1,-2.090113449E1,4.453392310E1
2.166022589E0,-3.143158531E1,1.867807198E1,-2.434064293E1,4.392359077E1
2.174048562E0,-2.861371231E1,1.679258919E1,-2.584225655E1,4.205422461E1
2.182074535E0,-2.043058968E1,1.357698059E1,-2.753631592E1,3.687807059E1
2.190100508E0,-1.576988792E1,8.973784447E0,-2.592244148E1,3.164160465E1
2.198126481E0,-1.351909351E1,4.887546539E0,-2.369663239E1,2.771613947E1
2.206152454E0,-1.074739933E1,1.446952343E0,-1.991296577E1,2.267435709E1
2.214147910E0,-7.623416901E0,-1.343196273E0,-1.641096878E1,1.814498713E1
2.222173883E0,-6.857434273E0,-3.764358282E0,-1.324287033E1,1.538078063E1
2.230199856E0,-8.042788506E0,-4.632739067E0,-1.207907104E1,1.523327527E1
2.238225829E0,-7.872979164E0,-4.661991119E0,-1.200277710E1,1.509253525E1
2.246251802E0,-7.570708275E0,-3.869976044E0,-1.306187248E1,1.558540507E1
2.254277775E0,-4.818897247E0,-4.184639454E0,-1.535596657E1,1.662945240E1
2.262303748E0,-2.189047813E0,-6.701896191E0,-1.694221497E1,1.835064007E1
